Synonym	Primary symbols	Ambiguity
UGTREL1	SLC35B1	0
UGTREL7	SLC35D1	0
UGTREL8	SLC35D2	0
UHMK1_HUMAN	UHMK1	0
UHRF1_HUMAN	UHRF1	0
UHRF2_HUMAN	UHRF2	0
UHSK1	KRTAP5-9	0
UHSKB	KRTAP5-8	0
UHX1	USP11	0
UIF	FYTTD1	0
UIF_HUMAN	FYTTD1	0
UIMC1_HUMAN	UIMC1	0
UIP1	HAUS7	0
UIP5	UBOX5	0
UKLF	KLF7	0
UL17C_HUMAN	USP17L12	0
ULA1_HUMAN	NAE1	0
ULBP1_HUMAN	ULBP1	0
ULBP2_HUMAN	ULBP2	0
ULBP3_HUMAN	ULBP3	0
ULBP4	RAET1E	0
ULBP5	RAET1G	0
ULBP5_HUMAN	RAET1G	0
ULBP6	RAET1L	0
ULBP6_HUMAN	RAET1L	0
ULF	TRIP12	0
ULIP	DPYSL3	0
ULIP1	DPYSL3	0
ULIP2	DPYSL2	0
ULIP3	CRMP1	0
ULIP4	DPYSL4	0
ULIP6	DPYSL5	0
ULK1_HUMAN	ULK1	0
ULK2_HUMAN	ULK2	0
ULK3_HUMAN	ULK3	0
ULK4_HUMAN	ULK4	0
ULR061	KCTD10	0
UMAT	ABCB6	0
UMK	CMPK1	0
UMP1	POMP	0
UMPH1	NT5C3A	0
UMPH2	NT5C	0
UMPK	CMPK1|UCK2	1
UMPS_HUMAN	UMPS	0
UN13A_HUMAN	UNC13A	0
UN13B_HUMAN	UNC13B	0
UN13C_HUMAN	UNC13C	0
UN13D_HUMAN	UNC13D	0
UN45A_HUMAN	UNC45A	0
UN45B_HUMAN	UNC45B	0
UN5CL_HUMAN	UNC5CL	0
UN93A_HUMAN	UNC93A	0
UN93B_HUMAN	UNC93B1	0
UNC13	UNC13B	0
UNC18A	STXBP1	0
UNC18B	STXBP2	0
UNC24	STOML1	0
UNC45	UNC45B	0
UNC4_HUMAN	UNCX	0
UNC50_HUMAN	UNC50	0
UNC5A_HUMAN	UNC5A	0
UNC5B_HUMAN	UNC5B	0
UNC5C_HUMAN	UNC5C	0
UNC5D_HUMAN	UNC5D	0
UNC5H1	UNC5A	0
UNC5H2	UNC5B	0
UNC5H3	UNC5C	0
UNC5H4	UNC5D	0
UNC79_HUMAN	UNC79	0
UNC80_HUMAN	UNC80	0
UNC84A	SUN1	0
UNC84B	SUN2	0
UNC93	UNC93B1	0
UNC93B	UNC93B1	0
UNCL	UNC50	0
UNCX4.1	UNCX	0
UND	COL14A1	0
UND313L	TSR3	0
UNG1	UNG	0
UNG15	UNG	0
UNG_HUMAN	UNG	0
UNKL_HUMAN	UNKL	0
UNK_HUMAN	UNK	0
UNP	USP4	0
UNPH	USP4	0
UNQ111/PRO1064	NDUFB11	0
UNQ128/PRO1063	SEL1L	0
UNQ146/PRO172	DLL1	0
UNQ149/PRO175	TNFSF18	0
UNQ150/PRO176	SELENOT	0
UNQ151/PRO177	TMCO1	0
UNQ152/PRO178	ANGPTL6	0
UNQ153/PRO179	ANGPTL3	0
UNQ154/PRO180	DRAM2	0
UNQ155/PRO181	CNIH1	0
UNQ156/PRO182	INSL5	0
UNQ160/PRO186	TNFRSF10B	0
UNQ161/PRO187	FGF17	0
UNQ162/PRO188	ANGPTL1	0
UNQ163/PRO189	CFAP36	0
UNQ164/PRO190	SLC35A5	0
UNQ167/PRO193	TMEM50B	0
UNQ168/PRO194	TMEM41A	0
UNQ169/PRO195	TMEM59	0
UNQ170/PRO196	ANGPTL2	0
UNQ171/PRO197	ANGPTL4	0
UNQ1725/PRO9925	GPNMB	0
UNQ174/PRO200	PDGFC	0
UNQ175/PRO201	SH2D3A	0
UNQ177/PRO203	C6orf89	0
UNQ178/PRO204	TMEFF2	0
UNQ181/PRO207	TNFSF12	0
UNQ1821/PRO3434	INTS1	0
UNQ1825/PRO3438	TREML1	0
UNQ1830/PRO3443	PRND	0
UNQ1833/PRO3446	GPR15L	0
UNQ1835/PRO3543	CST9L	0
UNQ184/PRO210	FBLN5	0
UNQ1840/PRO3566	C6orf15	0
UNQ1841/PRO3567	SPCS3	0
UNQ1845/PRO3573	PEF1	0
UNQ1846/PRO3574	LAPTM4A	0
UNQ1847/PRO3577	SLMAP	0
UNQ1849/PRO3579	LCLAT1	0
UNQ185/PRO211	CRELD2	0
UNQ1850/PRO3580	GDPD5	0
UNQ186/PRO212	TNFRSF6B	0
UNQ1861/PRO3742	PODXL2	0
UNQ1862/PRO3743	CXorf36	0
UNQ1866/PRO4302	APOO	0
UNQ1867/PRO4303	RAET1E	0
UNQ1868/PRO4304	YME1L1	0
UNQ1869/PRO4305	APMAP	0
UNQ187/PRO1449	EGFL7	0
UNQ1871/PRO4314	MTCH1	0
UNQ1872/PRO4315	C11orf24	0
UNQ1873/PRO4316	PIGS	0
UNQ1874/PRO4317	NCSTN	0
UNQ1875/PRO4318	TMEM108	0
UNQ1876/PRO4319	GPN3	0
UNQ1877/PRO4320	FBXO8	0
UNQ1878/PRO4321	ERLEC1	0
UNQ1879/PRO4322	PARM1	0
UNQ188/PRO214	CRELD1	0
UNQ1880/PRO4323	SPRTN	0
UNQ1881/PRO4324	TCTN3	0
UNQ1882/PRO4325	TEX261	0
UNQ1883/PRO4326	UNC5B	0
UNQ1884/PRO4327	PRSS27	0
UNQ1885/PRO4329	ISLR2	0
UNQ1886/PRO4330	CRIM1	0
UNQ1888/PRO4333	TNFRSF19	0
UNQ1889/PRO4334	ENPP6	0
UNQ189/PRO215	ISLR	0
UNQ1891/PRO4337	LRRC70	0
UNQ1892/PRO4338	CBLN2	0
UNQ1893/PRO4339	MMP28	0
UNQ1894/PRO4340	CDH23	0
UNQ1895/PRO4341	DLL4	0
UNQ1896/PRO4342	IL36RN	0
UNQ1897/PRO4343	TMUB2	0
UNQ1898/PRO4344	B3GNT4	0
UNQ1899/PRO4345	PDGFD	0
UNQ190/PRO216	OMD	0
UNQ1900/PRO4346	BTNL9	0
UNQ1901/PRO4347	GLT8D2	0
UNQ1902/PRO4348	METTL7A	0
UNQ1903/PRO4349	SEZ6L2	0
UNQ1904/PRO4350	KDELC2	0
UNQ1906/PRO4352	PCDHB10	0
UNQ1907/PRO4353	SEMA6B	0
UNQ1908/PRO4356	LYPD5	0
UNQ1909/PRO4354	CNPY4	0
UNQ191/PRO217	WIF1	0
UNQ1910/PRO4357	KDELC1	0
UNQ1911/PRO4369	MESD	0
UNQ1912/PRO4371	FAM174A	0
UNQ1913/PRO4373	ABHD14A	0
UNQ1915/PRO4380	CNDP1	0
UNQ1918/PRO4389	ADAMTS12	0
UNQ192/PRO218	GPR89A	0
UNQ1921/PRO4395	CCBE1	0
UNQ1922/PRO4397	B3GNT9	0
UNQ1923/PRO4398	PAOX	0
UNQ1924/PRO4399	OLFM3	0
UNQ1925/PRO4400	CHST14	0
UNQ1926/PRO4401	NETO2	0
UNQ1928/PRO4403	NXPH4	0
UNQ1929/PRO4404	CYP4X1	0
UNQ193/PRO219	MATN2	0
UNQ1930/PRO4405	PIGG	0
UNQ1931/PRO4406	TMIGD3	0
UNQ1932/PRO4407	TMEM139	0
UNQ1933/PRO4408	PEBP4	0
UNQ1934/PRO4409	CNPY3	0
UNQ1935/PRO4418	GDPD2	0
UNQ1938/PRO4421	SLAMF9	0
UNQ1939/PRO4422	LYG1	0
UNQ194/PRO220	LRRN3	0
UNQ1940/PRO4423	FAM180A	0
UNQ1941/PRO4424	SDF2L1	0
UNQ1942/PRO4425	CYTL1	0
UNQ1943/PRO4426	CNPY2	0
UNQ1947/PRO4430	LY6G6C	0
UNQ1949/PRO4432	MEGF11	0
UNQ195/PRO221	LRRC3B	0
UNQ1956/PRO6071	DEFB127	0
UNQ196/PRO222	SUSD4	0
UNQ1963/PRO4485	DEFB123	0
UNQ1964/PRO4486	CD99L2	0
UNQ1965/PRO4487	MSRB3	0
UNQ1967/PRO4499	SARAF	0
UNQ1968/PRO4500	SUMF2	0
UNQ1969/PRO4501	ZDHHC15	0
UNQ197/PRO223	CPVL	0
UNQ198/PRO224	CD320	0
UNQ200/PRO226	EFEMP2	0
UNQ201/PRO227	LINGO1	0
UNQ202/PRO228	ADGRL4	0
UNQ203/PRO229	CD5L	0
UNQ204/PRO230	TINAGL1	0
UNQ205/PRO231	ACP6	0
UNQ206/PRO232	PSCA	0
UNQ207/PRO233	HSD17B11	0
UNQ208/PRO234	LAYN	0
UNQ209/PRO235	PLXNA2	0
UNQ210/PRO236	GLB1L2	0
UNQ211/PRO237	CA11	0
UNQ212/PRO238	DHRS7B	0
UNQ213/PRO239	LRRC8D	0
UNQ214/PRO240	ATRAID	0
UNQ215/PRO241	ASPN	0
UNQ216/PRO242	CCL26	0
UNQ217/PRO243	CHRD	0
UNQ218/PRO244	CLEC4E	0
UNQ219/PRO245	JAM2	0
UNQ220/PRO246	ESAM	0
UNQ221/PRO247	LRRC8A	0
UNQ222/PRO248	GDF3	0
UNQ223/PRO256	SPINT1	0
UNQ224/PRO257	CUZD1	0
UNQ225/PRO258	CADM3	0
UNQ227/PRO260	FUCA2	0
UNQ228/PRO261	WISP2	0
UNQ229/PRO262	GLB1L	0
UNQ230/PRO263	LYVE1	0
UNQ232/PRO265	FLRT2	0
UNQ233/PRO266	SLITRK1	0
UNQ235/PRO268	TMX1	0
UNQ236/PRO269	CLEC14A	0
UNQ237/PRO270	TMX2	0
UNQ238/PRO271	HAPLN3	0
UNQ239/PRO272	RCN3	0
UNQ240/PRO273	CXCL14	0
UNQ241/PRO274	ANKH	0
UNQ2419/PRO4976	TMCO3	0
UNQ2420/PRO4977	PAPLN	0
UNQ2421/PRO4979/PRO34274	FNDC3B	0
UNQ2422/PRO4980	DOLK	0
UNQ2423/PRO4981	FAR1	0
UNQ2424/PRO4983	DHRS3	0
UNQ2425/PRO4984	PPIL1	0
UNQ2426/PRO4985	KIAA1324	0
UNQ2427/PRO4987	GBP5	0
UNQ2428/PRO4988	CLASRP	0
UNQ2429/PRO4989	LRRC20	0
UNQ243/PRO276	DERL1	0
UNQ2431/PRO4991	ECEL1	0
UNQ2432/PRO4992	TMEM230	0
UNQ2433/PRO4993	NEGR1	0
UNQ2434/PRO4994	GALNT14	0
UNQ2435/PRO4995	MAT2B	0
UNQ2436/PRO4996	CALCOCO1	0
UNQ2438/PRO4999	SUSD1	0
UNQ2439/PRO5000	DGLUCY	0
UNQ244/PRO281	GHITM	0
UNQ2441/PRO5003/PRO9924	ERLIN2	0
UNQ2442/PRO5004	HS3ST2	0
UNQ2443/PRO5005	ACSBG2	0
UNQ2446/PRO5725	NRN1L	0
UNQ2448/PRO5727/PRO34080	EDA2R	0
UNQ2449/PRO5729	DEFB119	0
UNQ245/PRO282	TM9SF3	0
UNQ2456/PRO5737	IL36G	0
UNQ247/PRO284	TIMMDC1	0
UNQ248/PRO285	TLR7	0
UNQ2486/PRO5773	CDCP1	0
UNQ2487/PRO5774	SPACA6	0
UNQ2488/PRO5775	PLD4	0
UNQ2489/PRO5776	BPIFB2	0
UNQ249/PRO286	TLR8	0
UNQ2491/PRO5778	PNKD	0
UNQ2492/PRO5779	ENTPD8	0
UNQ2493/PRO5780	MOXD1	0
UNQ2498/PRO5798	IL23A	0
UNQ250/PRO287	PCOLCE2	0
UNQ2500/PRO5800	FGF22	0
UNQ2501/PRO19612	IL17RB	0
UNQ2502/PRO5990	SCG3	0
UNQ2503/PRO5992	MMP27	0
UNQ2504/PRO5993	EVA1C	0
UNQ2507/PRO5995	TRHDE	0
UNQ2508/PRO5996	RMND5B	0
UNQ2509/PRO5997	ADAM30	0
UNQ251/PRO288	TNFRSF10D	0
UNQ2510/PRO5998	ST3GAL5	0
UNQ2511/PRO6000	CLDND1	0
UNQ2512/PRO6001	FAM198B	0
UNQ2513/PRO6002	GBGT1	0
UNQ2514/PRO6003	PLXDC2	0
UNQ2516/PRO6006	RNASE7	0
UNQ2517/PRO6007	ARMCX3	0
UNQ2519/PRO6012	PLA2G12A	0
UNQ2520/PRO6013	QSOX1	0
UNQ2521/PRO6014	PROM2	0
UNQ2522/PRO6015	CD200R1	0
UNQ2524/PRO6017	ADGRG5	0
UNQ2525/PRO6018	BCAN	0
UNQ2528/PRO6027	ZDHHC24	0
UNQ2529/PRO6028	PANX1	0
UNQ253/PRO290	NBEAL2	0
UNQ2530/PRO6029	CD300LB	0
UNQ2531/PRO6030	TMEM25	0
UNQ2538/PRO6079	UXS1	0
UNQ2540/PRO6090	PRSS58	0
UNQ2541/PRO6093	LCN15	0
UNQ2542/PRO6094	SEZ6L	0
UNQ2543/PRO6095	GRAMD1C	0
UNQ2544/PRO4998	NDST3	0
UNQ2545/PRO6097	SLC35F5	0
UNQ2549/PRO6175	CHST9	0
UNQ2551/PRO6180	HS3ST3A1	0
UNQ2552/PRO6181	LYPD4	0
UNQ2553/PRO6182	GLMP	0
UNQ2559/PRO6239	UGT2A3	0
UNQ256/PRO293	LRRN2	0
UNQ2561/PRO6241	FXYD5	0
UNQ2562/PRO6242	HEPH	0
UNQ2563/PRO6243	HSD17B7	0
UNQ2564/PRO6244	TMEM43	0
UNQ2566/PRO6246	LUZP2	0
UNQ257/PRO294	COCH	0
UNQ2570/PRO6258	ZDHHC16	0
UNQ2573/PRO6308	CASC4	0
UNQ258/PRO295	DKK3	0
UNQ260/PRO296	TSPAN13	0
UNQ261/PRO298	ZDHHC9	0
UNQ262/PRO299	DNER	0
UNQ263/PRO300	SERINC2	0
UNQ264/PRO301	F11R	0
UNQ265/PRO302	SCPEP1	0
UNQ266/PRO303	PRSS21	0
UNQ267/PRO304	TPP1	0
UNQ268/PRO305	CTSV	0
UNQ269/PRO306	SPOCK2	0
UNQ270/PRO307	PRSS23	0
UNQ271/PRO308	BCAR3	0
UNQ272/PRO309/PRO34088	SH2D3C	0
UNQ273/PRO310	C1GALT1C1	0
UNQ2748/PRO6487	NDNF	0
UNQ2753/PRO6492	GPAT3	0
UNQ2754/PRO6493	XKR5	0
UNQ2757/PRO6496	PCSK4	0
UNQ2759/PRO6714	CXCL16	0
UNQ2766/PRO7133	SH3BP5L	0
UNQ277/PRO314/PRO34092	RIPK2	0
UNQ2770/PRO7154	VSIG2	0
UNQ2771/PRO7155	NAA60	0
UNQ278/PRO317	LEFTY1	0
UNQ2781/PRO7168	CDHR5	0
UNQ2782/PRO7170	MUC20	0
UNQ2783/PRO7171	SHISAL2A	0
UNQ2784/PRO7174	LMAN1L	0
UNQ2787/PRO7177	ST6GALNAC3	0
UNQ2788/PRO7178	TMEM81	0
UNQ2789/PRO7179	ITLN2	0
UNQ2803/PRO34012	ADAMTSL4	0
UNQ281/PRO320	EGFL6	0
UNQ2820/PRO34003	PLXNA4	0
UNQ283/PRO322	KLK8	0
UNQ2834/PRO34009	CDH24	0
UNQ284/PRO323	DPEP2	0
UNQ285/PRO3448	DHRS7	0
UNQ287/PRO326/PRO335	LRIG3	0
UNQ288/PRO327	CRLF1	0
UNQ289/PRO328	PI16	0
UNQ290/PRO330	P4HA2	0
UNQ2903/PRO28633	DLK2	0
UNQ291/PRO329	FCRLA	0
UNQ2914/PRO1156/PRO9783	CRISPLD2	0
UNQ292/PRO331	LRRC4C	0
UNQ293/PRO332	PODN	0
UNQ2938/PRO28700	SCARA5	0
UNQ294/PRO333	SIGLEC14	0
UNQ2945/PRO21184	KAZALD1	0
UNQ295/PRO334	NPNT	0
UNQ296/PRO336	IL27RA	0
UNQ2966/PRO7425	MPZL3	0
UNQ297/PRO337	NTM	0
UNQ2971/PRO7431	TAOK2	0
UNQ2972/PRO7434	GLIPR1L1	0
UNQ2973/PRO7436	CEACAM19	0
UNQ2976/PRO7455/PRO7476	SOST	0
UNQ299/PRO339	CHPF2	0
UNQ2998/PRO9739	C1orf159	0
UNQ300/PRO341	MFSD2A	0
UNQ3001/PRO9742	MAMDC4	0
UNQ3003/PRO9744	STK32B	0
UNQ301/PRO342	SIGIRR	0
UNQ3010/PRO9769	THSD1	0
UNQ3012/PRO9771	NUDT9	0
UNQ3015/PRO9782	CPXM1	0
UNQ3018/PRO9799	NXPE4	0
UNQ302/PRO343	PRSS22	0
UNQ3022/PRO9820	LCTL	0
UNQ3023/PRO9821	LYPD6	0
UNQ3024/PRO9822	PGAP1	0
UNQ3027/PRO9828	FGF23	0
UNQ303/PRO344	C1QTNF5	0
UNQ3030/PRO9833	NRROS	0
UNQ3032/PRO9834	GRAMD1B	0
UNQ3033/PRO9835	VSTM1	0
UNQ3034/PRO9836	FAM151A	0
UNQ3036/PRO9842	WFDC5	0
UNQ3037/PRO9852	SUMF1	0
UNQ3039/PRO9854	SMOX	0
UNQ3040/PRO9856	BRD9	0
UNQ3041/PRO9857	FICD	0
UNQ3042/PRO9858	TSPAN18	0
UNQ3043/PRO9859	SLC35E3	0
UNQ3045/PRO9861	CLPSL2	0
UNQ3046/PRO9862	SPACA4	0
UNQ3047/PRO9863	SLC35F6	0
UNQ3048/PRO9864	TMEM52	0
UNQ3049/PRO9865	CYB5R1	0
UNQ305/PRO346	HEPACAM2	0
UNQ3052/PRO9871	ATP13A4	0
UNQ3054/PRO9873	OTOR	0
UNQ3055/PRO9875	PIGU	0
UNQ3056/PRO9877	IL17RE	0
UNQ3058/PRO9878	XYLT2	0
UNQ3059/PRO9879	TMIGD2	0
UNQ306/PRO347	CLEC18B	0
UNQ3060/PRO9882	CYP4Z1	0
UNQ3064/PRO9894	MFSD4A	0
UNQ3066/PRO9898	KRTCAP3	0
UNQ307/PRO350	CORT	0
UNQ3071/PRO9903	CACFD1	0
UNQ3072/PRO9904	EPGN	0
UNQ3073/PRO9905	YIF1B	0
UNQ3075/PRO9907	LRRTM4	0
UNQ3076/PRO9909	LRRC17	0
UNQ3077/PRO9912	ENPP7	0
UNQ3079/PRO9917	LYPD1	0
UNQ308/PRO351	VKORC1	0
UNQ3082/PRO10013	COG7	0
UNQ309/PRO352	CD276	0
UNQ3095/PRO21341	APOL6	0
UNQ3096/PRO21175	IL17D	0
UNQ3098/PRO10075	CEACAM21	0
UNQ3099/PRO10096	IL22	0
UNQ310/PRO353	C1QTNF1	0
UNQ3101/PRO10100	ICE2	0
UNQ3103/PRO10102	PGLYRP2	0
UNQ3105/PRO10111	CD300LF	0
UNQ311/PRO354	ITIH5	0
UNQ3112/PRO10144	PATE2	0
UNQ3115/PRO10196	FGF21	0
UNQ3116/PRO10200	LIN7B	0
UNQ3119/PRO10268	DRAXIN	0
UNQ3120/PRO10272	IL25	0
UNQ3121/PRO10273	IL21R	0
UNQ3122/PRO10274	RMDN3	0
UNQ3123/PRO10275	YIPF5	0
UNQ3126/PRO10282/PRO19578	STRA6	0
UNQ3127/PRO10284	DPY19L2	0
UNQ313/PRO356	ANGPTL7	0
UNQ314/PRO357/PRO1282	VASN	0
UNQ315/PRO358	TLR10	0
UNQ316/PRO361	MANSC1	0
UNQ317/PRO362	VSIG4	0
UNQ318/PRO363	CLMP	0
UNQ319/PRO364	TNFRSF18	0
UNQ320/PRO365	FAM3B	0
UNQ321/PRO366	TNFRSF10C	0
UNQ322/PRO381	FKBP14	0
UNQ323/PRO382	TMPRSS3	0
UNQ326/PRO386	SCN2B	0
UNQ328/PRO444	RSPRY1	0
UNQ329/PRO509	TNFRSF14	0
UNQ330/PRO526	RTN4R	0
UNQ332/PRO531	PCDHB13	0
UNQ334/PRO533	FGF19	0
UNQ335/PRO534	TXNDC15	0
UNQ336/PRO535	FKBP11	0
UNQ337/PRO536	TEX264	0
UNQ338/PRO537	HRCT1	0
UNQ339/PRO538/PRO3664	GFRA3	0
UNQ340/PRO539	KIF7	0
UNQ341/PRO540	PLA2G15	0
UNQ342/PRO541	CRISPLD1	0
UNQ346/PRO545	ADAM12	0
UNQ352/PRO615	SYNGR2	0
UNQ354/PRO618	TMPRSS6	0
UNQ355/PRO619	VPREB3	0
UNQ360/PRO655	IFNE	0
UNQ361/PRO697	SFRP2	0
UNQ362/PRO698	OLFM4	0
UNQ364/PRO700	TXNDC5	0
UNQ365/PRO701	NLGN4X	0
UNQ366/PRO702	COLEC10	0
UNQ367/PRO703	SLC27A3	0
UNQ368/PRO704	LMAN2L	0
UNQ369/PRO705	GPC6	0
UNQ370/PRO706	PXYLP1	0
UNQ371/PRO707	PCDHGA12	0
UNQ372/PRO708	ARSJ	0
UNQ374/PRO710	CDC45	0
UNQ383/PRO715	TNFSF13	0
UNQ385/PRO717	SLC49A3	0
UNQ386/PRO718	TMEM50A	0
UNQ387/PRO719	LIPG	0
UNQ389/PRO724	LRP10	0
UNQ390/PRO725	SCRG1	0
UNQ391/PRO726	TNFSF14	0
UNQ395/PRO731	PCDH12	0
UNQ396/PRO732	SERINC1	0
UNQ397/PRO733	TMED5	0
UNQ401/PRO738	TNFSF13B	0
UNQ403/PRO740	ECE2	0
UNQ406/PRO768	ITGA7	0
UNQ407/PRO1199	RETN	0
UNQ408/PRO770	RETNLB	0
UNQ409/PRO771	SPOCK3	0
UNQ410/PRO772	CKLF	0
UNQ411/PRO773	APOA5	0
UNQ418/PRO852	BACE2	0
UNQ419/PRO853	DHRS13	0
UNQ420/PRO856	FGF18	0
UNQ421/PRO3674	ROBO4	0
UNQ422/PRO846	CD300LG	0
UNQ424/PRO862	SPACA3	0
UNQ425/PRO1065	FGFBP2	0
UNQ426/PRO864	WNT4	0
UNQ429/PRO162	REG3G	0
UNQ430/PRO788	LYPD2	0
UNQ431/PRO792	CLEC4G	0
UNQ432/PRO793	GOLT1B	0
UNQ433/PRO840	SGCE	0
UNQ434/PRO865	ERO1A	0
UNQ435/PRO866	SPON2	0
UNQ436/PRO867	LRRC28	0
UNQ437/PRO868	TNFRSF21	0
UNQ438/PRO871	CWC27	0
UNQ439/PRO872	RETSAT	0
UNQ440/PRO873	CES4A	0
UNQ441/PRO874	SLC44A4	0
UNQ455/PRO779	TNFRSF25	0
UNQ458/PRO783	LMBR1L	0
UNQ459/PRO784	SEC22C	0
UNQ462/PRO790/PRO956	WISP3	0
UNQ463/PRO791	ULBP2	0
UNQ464/PRO809	C17orf99	0
UNQ465/PRO813	GKN2	0
UNQ467/PRO826	KRTDAP	0
UNQ468/PRO827	ITGA10	0
UNQ469/PRO828	GPX7	0
UNQ470/PRO830	ENHO	0
UNQ472/PRO839	C5orf46	0
UNQ473/PRO842	CXCL17	0
UNQ474/PRO937	GPC4	0
UNQ475/PRO938	TMX4	0
UNQ477/PRO940	SIGLEC10	0
UNQ478/PRO941	CDH19	0
UNQ480/PRO943	FGFRL1	0
UNQ481/PRO944	CLDN1	0
UNQ483/PRO982	IGFL3	0
UNQ484/PRO983	VAPB	0
UNQ486/PRO1002	PRG3	0
UNQ487/PRO1003	HAMP	0
UNQ488/PRO1004	ATP13A5	0
UNQ489/PRO1005	GKN1	0
UNQ490/PRO1006	POGLUT1	0
UNQ491/PRO1007	LYPD3	0
UNQ492/PRO1008	DKK1	0
UNQ493/PRO1009	ACSF2	0
UNQ495/PRO1012	DNAJC10	0
UNQ496/PRO1013	ABRAXAS1	0
UNQ497/PRO1014	HSD17B13	0
UNQ499/PRO1016	AGPAT4	0
UNQ500/PRO1017	CHST12	0
UNQ501/PRO1018	TMEM205	0
UNQ502/PRO474	HSD17B14	0
UNQ503/PRO820	FCRL5	0
UNQ510/PRO1025	BPIFA2	0
UNQ511/PRO1026	LYPD8	0
UNQ512/PRO1027	SFT2D2	0
UNQ513/PRO1028	AMN	0
UNQ515/PRO1030	AGR2	0
UNQ516/PRO1031	IL17B	0
UNQ517/PRO812	SCGB1D4	0
UNQ518/PRO994	TM4SF20	0
UNQ5208/PRO34524	FAM19A5	0
UNQ521/PRO1056	FXYD6	0
UNQ522/PRO1057	PRSS35	0
UNQ524/PRO1066	GHRL	0
UNQ525/PRO1068	UTS2	0
UNQ526/PRO1069	FXYD4	0
UNQ528/PRO1071	ADAMTSL1	0
UNQ529/PRO1072	RDH14	0
UNQ530/PRO1073	CCNL1	0
UNQ531/PRO1074	B3GALNT1	0
UNQ532/PRO1075	ERP44	0
UNQ533/PRO1076	CA10	0
UNQ5357/PRO1078	TMED3	0
UNQ536/PRO1079	TMEM98	0
UNQ537/PRO1080	DNAJB11	0
UNQ539/PRO1082	CLEC7A	0
UNQ540/PRO1083	ADGRG1	0
UNQ541/PRO1098	SFTA2	0
UNQ542/PRO1097	ALKAL2	0
UNQ543/PRO848	ST6GALNAC1	0
UNQ544/PRO844	WFDC12	0
UNQ545/PRO836	SIL1	0
UNQ546/PRO1100	PGAP3	0
UNQ547/PRO1104	MENT	0
UNQ548/PRO1105	TMEM234	0
UNQ549/PRO1106	SLC25A25	0
UNQ550/PRO1107	ENPP5	0
UNQ551/PRO1108	GPAT4	0
UNQ552/PRO1109	B4GALT4	0
UNQ553/PRO1110	MYADM	0
UNQ554/PRO1111	LRRC4	0
UNQ555/PRO1112	NRM	0
UNQ556/PRO1113	ADGRA3	0
UNQ557/PRO1114	IL20RB	0
UNQ558/PRO1115	SLC44A3	0
UNQ559/PRO1120	SULF2	0
UNQ560/PRO1121/PRO57079	PTCH2	0
UNQ561/PRO1122	IL17C	0
UNQ562/PRO1124	CLCA4	0
UNQ563/PRO1125	TBL2	0
UNQ564/PRO1126	OLFML1	0
UNQ566/PRO1128	SCGB3A2	0
UNQ567/PRO1130	FAM3D	0
UNQ568/PRO1129	CYP4F12	0
UNQ569/PRO1131	CLEC1A	0
UNQ570/PRO1132	KLK5	0
UNQ571/PRO1133	NTNG1	0
UNQ572/PRO1134	GLT8D1	0
UNQ573/PRO1135	EDEM2	0
UNQ574/PRO1136	LNX1	0
UNQ575/PRO1137	ART5	0
UNQ576/PRO1138	SLAMF7	0
UNQ577/PRO1139	LEPROTL1	0
UNQ578/PRO1140	HVCN1	0
UNQ5781/PRO12970	DNHD1	0
UNQ5782/PRO16089	CLEC12B	0
UNQ5783/PRO16090	SCIMP	0
UNQ5785/PRO19563	PKD1L1	0
UNQ5787/PRO19576	ZDHHC4	0
UNQ579/PRO1141	APH1A	0
UNQ5791/PRO19596	NXPE3	0
UNQ5792/PRO19597	CLEC2A	0
UNQ5793/PRO19598/PRO19822	IL22RA2	0
UNQ5794/PRO19599	DEFB129	0
UNQ5795/PRO19600	ANGPTL5	0
UNQ5798/PRO19605	TLR9	0
UNQ5800/PRO19607/PRO21344	BIRC7	0
UNQ5801/PRO19608	TMEM92	0
UNQ5804/PRO19611	CARD18	0
UNQ581/PRO1151	C1QTNF6	0
UNQ5810/PRO19627	CLEC19A	0
UNQ5813/PRO19630	TTC14	0
UNQ5816/PRO19634	KCNK17	0
UNQ582/PRO1152	TMEM161A	0
UNQ5823/PRO19642	PRRT3	0
UNQ5824/PRO19643	LHFPL1	0
UNQ5825/PRO19644	HHIP	0
UNQ5827/PRO19646	KIRREL2	0
UNQ5828/PRO19647	GPN2	0
UNQ5829/PRO19648	C1QTNF8	0
UNQ583/PRO1153	SHISA4	0
UNQ5831/PRO19651	GSG1L	0
UNQ5832/PRO19669	RNASE11	0
UNQ5835/PRO19675	MRPL55	0
UNQ584/PRO1154	ERAP1	0
UNQ585/PRO1155	TAC3	0
UNQ5855/PRO34487	SEMA4C	0
UNQ5865/PRO34192	LRFN3	0
UNQ5867/PRO34001	SEMA5B	0
UNQ587/PRO1157	HCST	0
UNQ588/PRO1158	CRB3	0
UNQ590/PRO1160	MUCL1	0
UNQ5922/PRO19813	TMEM143	0
UNQ5923/PRO4502/PRO19814	KIRREL3	0
UNQ5925/PRO19818	GPR78	0
UNQ5926/PRO19820	TMEM178A	0
UNQ5927/PRO19821	TMEM52B	0
UNQ594/PRO1180	METTL7B	0
UNQ595/PRO1181	CD177	0
UNQ5952/PRO19863	CSMD1	0
UNQ596/PRO1182	COLEC11	0
UNQ597/PRO1183	PCYOX1	0
UNQ5982/PRO21340	ADAM32	0
